Nummer;Behandlingsaktivitet;KLE Hovedgruppe;KLE Gruppe;KLE niveau 3
11;Behandling af personoplysninger i forbindelse med borgerlige forhold generelt, NemKonto, Digital Post samt undtagelse til digital selvbetjening, desuden udstedelse af legitimation til borgere.;23. Borgerlige forhold;23. 09. Legitimation til borgere;23.09.04. Kørekort
11;Behandling af personoplysninger i forbindelse med borgerlige forhold generelt, NemKonto, Digital Post samt undtagelse til digital selvbetjening, desuden udstedelse af legitimation til borgere.;23. Borgerlige forhold;23. 09. Legitimation til borgere;23.09.10. Knallertbevis
11;Behandling af personoplysninger i forbindelse med borgerlige forhold generelt, NemKonto, Digital Post samt undtagelse til digital selvbetjening, desuden udstedelse af legitimation til borgere.;23. Borgerlige forhold;23. 09. Legitimation til borgere;23.09.15. Udstedelse af legitimationskort
11;Behandling af personoplysninger i forbindelse med borgerlige forhold generelt, NemKonto, Digital Post samt undtagelse til digital selvbetjening, desuden udstedelse af legitimation til borgere.;23. Borgerlige forhold;23. 15. Fysiske personers tilslutning;23.15.00. Fysiske personers tilslutning i almindelighed
11;Behandling af personoplysninger i forbindelse med borgerlige forhold generelt, NemKonto, Digital Post samt undtagelse til digital selvbetjening, desuden udstedelse af legitimation til borgere.;23. Borgerlige forhold;23. 15. Fysiske personers tilslutning;23.15.10. Nemkonto til offentlige betalinger
11;Behandling af personoplysninger i forbindelse med borgerlige forhold generelt, NemKonto, Digital Post samt undtagelse til digital selvbetjening, desuden udstedelse af legitimation til borgere.;23. Borgerlige forhold;23. 15. Fysiske personers tilslutning;23.15.15. Offentlig Digital Post, fysiske personer
11;Behandling af personoplysninger i forbindelse med borgerlige forhold generelt, NemKonto, Digital Post samt undtagelse til digital selvbetjening, desuden udstedelse af legitimation til borgere.;23. Borgerlige forhold;23. 15. Fysiske personers tilslutning;23.15.25. Digital identitet (MitID) - registrering, udstedelse mv.
11;Behandling af personoplysninger i forbindelse med borgerlige forhold generelt, NemKonto, Digital Post samt undtagelse til digital selvbetjening, desuden udstedelse af legitimation til borgere.;23. Borgerlige forhold;23. 19. Undtagelse af borgere fra digital selvbetjening;23.19.00. Undtagelse af borgere fra digital selvbetjening i almindelighed
11;Behandling af personoplysninger i forbindelse med borgerlige forhold generelt, NemKonto, Digital Post samt undtagelse til digital selvbetjening, desuden udstedelse af legitimation til borgere.;23. Borgerlige forhold;23. 19. Undtagelse af borgere fra digital selvbetjening;23.19.04. Familieydelser, undtagelse fra digital selvbetjening
11;Behandling af personoplysninger i forbindelse med borgerlige forhold generelt, NemKonto, Digital Post samt undtagelse til digital selvbetjening, desuden udstedelse af legitimation til borgere.;23. Borgerlige forhold;23. 19. Undtagelse af borgere fra digital selvbetjening;23.19.08. Pension, undtagelse fra digital selvbetjening
11;Behandling af personoplysninger i forbindelse med borgerlige forhold generelt, NemKonto, Digital Post samt undtagelse til digital selvbetjening, desuden udstedelse af legitimation til borgere.;23. Borgerlige forhold;23. 19. Undtagelse af borgere fra digital selvbetjening;23.19.12. Boligstøtte, undtagelse fra digital selvbetjening
11;Behandling af personoplysninger i forbindelse med borgerlige forhold generelt, NemKonto, Digital Post samt undtagelse til digital selvbetjening, desuden udstedelse af legitimation til borgere.;23. Borgerlige forhold;23. 19. Undtagelse af borgere fra digital selvbetjening;23.19.16. Barsel, undtagelse fra digital selvbetjening
11;Behandling af personoplysninger i forbindelse med borgerlige forhold generelt, NemKonto, Digital Post samt undtagelse til digital selvbetjening, desuden udstedelse af legitimation til borgere.;23. Borgerlige forhold;23. 19. Undtagelse af borgere fra digital selvbetjening;23.19.20. Begravelseshjælp, undtagelse fra digital selvbetjening
11;Behandling af personoplysninger i forbindelse med borgerlige forhold generelt, NemKonto, Digital Post samt undtagelse til digital selvbetjening, desuden udstedelse af legitimation til borgere.;23. Borgerlige forhold;23. 19. Undtagelse af borgere fra digital selvbetjening;23.19.24. International sygesikring, undtagelse fra digital selvbetjening
11;Behandling af personoplysninger i forbindelse med borgerlige forhold generelt, NemKonto, Digital Post samt undtagelse til digital selvbetjening, desuden udstedelse af legitimation til borgere.;23. Borgerlige forhold;23. 19. Undtagelse af borgere fra digital selvbetjening;23.19.28. Undtagelse af borgere fra kommunens selvbetjeningsløsninger
11;Behandling af personoplysninger i forbindelse med borgerlige forhold generelt, NemKonto, Digital Post samt undtagelse til digital selvbetjening, desuden udstedelse af legitimation til borgere.;24. Erhvervsforhold;24. 00. Erhvervsforhold;24.00.15. Fritagelse af virksomheder for tilslutning til Offentlig Digital Post
12;Behandling af personoplysninger i forbindelse med vielser  ;23. Borgerlige forhold;23. 01. Vielse;23.01.00. Vielse i almindelighed
12;Behandling af personoplysninger i forbindelse med vielser  ;23. Borgerlige forhold;23. 01. Vielse;23.01.02. Vielse
12;Behandling af personoplysninger i forbindelse med vielser  ;23. Borgerlige forhold;23. 01. Vielse;23.01.06. Prøvelse af ægteskabsbetingelser - udenlandsk bopæl
12;Behandling af personoplysninger i forbindelse med vielser  ;23. Borgerlige forhold;23. 01. Vielse;23.01.10. Omdannelse af registreret partnerskab til ægteskab
13;Behandling af personoplysninger i forbindelse med dagtilbud til børn i førskolealder samt tilsyn med institutioner;28. Dagtilbud;28. 00. Dagtilbud;28.00.00. Dagtilbud i almindelighed
13;Behandling af personoplysninger i forbindelse med dagtilbud til børn i førskolealder samt tilsyn med institutioner;28. Dagtilbud;28. 03. Etablering af dag-, fritids- og klubtilbud;28.03.16. Private pasningsordninger - tilladelser til etablering og drift, godkendelser mv.
13;Behandling af personoplysninger i forbindelse med dagtilbud til børn i førskolealder samt tilsyn med institutioner;28. Dagtilbud;28. 06. Rammer for dag-, fritids- og klubtilbud;28.06.00. Rammer for dag-, fritids- og klubtilbud i almindelighed
13;Behandling af personoplysninger i forbindelse med dagtilbud til børn i førskolealder samt tilsyn med institutioner;28. Dagtilbud;28. 06. Rammer for dag-, fritids- og klubtilbud;28.06.04. Mål og rammer for dagtilbud, fritidstilbud og klubtilbud
13;Behandling af personoplysninger i forbindelse med dagtilbud til børn i førskolealder samt tilsyn med institutioner;28. Dagtilbud;28. 06. Rammer for dag-, fritids- og klubtilbud;28.06.08. Tilsyn med dagtilbud, fritidstilbud og klubtilbud
13;Behandling af personoplysninger i forbindelse med dagtilbud til børn i førskolealder samt tilsyn med institutioner;28. Dagtilbud;28. 06. Rammer for dag-, fritids- og klubtilbud;28.06.12. Støtte til børn efter dagtilbudsloven
13;Behandling af personoplysninger i forbindelse med dagtilbud til børn i førskolealder samt tilsyn med institutioner;28. Dagtilbud;28. 06. Rammer for dag-, fritids- og klubtilbud;28.06.16. Børnenormering/-tal
13;Behandling af personoplysninger i forbindelse med dagtilbud til børn i førskolealder samt tilsyn med institutioner;28. Dagtilbud;28. 09. Dagtilbud til børn indtil skolestart;28.09.00. Dagtilbud til børn indtil skolestart i almindelighed
13;Behandling af personoplysninger i forbindelse med dagtilbud til børn i førskolealder samt tilsyn med institutioner;28. Dagtilbud;28. 09. Dagtilbud til børn indtil skolestart;28.09.04. Pædagogiske læreplaner
13;Behandling af personoplysninger i forbindelse med dagtilbud til børn i førskolealder samt tilsyn med institutioner;28. Dagtilbud;28. 09. Dagtilbud til børn indtil skolestart;28.09.08. Sprogvurdering og sprogstimulering
13;Behandling af personoplysninger i forbindelse med dagtilbud til børn i førskolealder samt tilsyn med institutioner;28. Dagtilbud;28. 09. Dagtilbud til børn indtil skolestart;28.09.12. Børnemiljø m.v., dagtilbud
13;Behandling af personoplysninger i forbindelse med dagtilbud til børn i førskolealder samt tilsyn med institutioner;28. Dagtilbud;28. 09. Dagtilbud til børn indtil skolestart;28.09.16. Forældrebestyrelser og principper for dagtilbuddets arbejde
13;Behandling af personoplysninger i forbindelse med dagtilbud til børn i førskolealder samt tilsyn med institutioner;28. Dagtilbud;28. 09. Dagtilbud til børn indtil skolestart;28.09.20. Madordning, dagtilbud
13;Behandling af personoplysninger i forbindelse med dagtilbud til børn i førskolealder samt tilsyn med institutioner;28. Dagtilbud;28. 09. Dagtilbud til børn indtil skolestart;28.09.24. Forældrekontakt/-samarbejde, dagtilbud
13;Behandling af personoplysninger i forbindelse med dagtilbud til børn i førskolealder samt tilsyn med institutioner;28. Dagtilbud;28. 09. Dagtilbud til børn indtil skolestart;28.09.28. Aktiviteter/arrangementer, dagtilbud
13;Behandling af personoplysninger i forbindelse med dagtilbud til børn i førskolealder samt tilsyn med institutioner;28. Dagtilbud;28. 09. Dagtilbud til børn indtil skolestart;28.09.32. Børnenes sikkerhed, dagtilbud
13;Behandling af personoplysninger i forbindelse med dagtilbud til børn i førskolealder samt tilsyn med institutioner;28. Dagtilbud;28. 09. Dagtilbud til børn indtil skolestart;28.09.36. Hygiejniske forhold og sygdomme, dagtilbud
13;Behandling af personoplysninger i forbindelse med dagtilbud til børn i førskolealder samt tilsyn med institutioner;28. Dagtilbud;28. 09. Dagtilbud til børn indtil skolestart;28.09.40. Optagelse i dagtilbud / plads i anden kommune / opsigelse
13;Behandling af personoplysninger i forbindelse med dagtilbud til børn i førskolealder samt tilsyn med institutioner;28. Dagtilbud;28. 09. Dagtilbud til børn indtil skolestart;28.09.52. Obligatorisk læringstilbud til 1-årige børn i udsatte boligområder
13;Behandling af personoplysninger i forbindelse med dagtilbud til børn i førskolealder samt tilsyn med institutioner;28. Dagtilbud;28. 18. Private pasningsordninger;28.18.00. Private pasningsordninger i almindelighed
13;Behandling af personoplysninger i forbindelse med dagtilbud til børn i førskolealder samt tilsyn med institutioner;28. Dagtilbud;28. 18. Private pasningsordninger;28.18.04. Tilskud til privat pasning
13;Behandling af personoplysninger i forbindelse med dagtilbud til børn i førskolealder samt tilsyn med institutioner;28. Dagtilbud;28. 18. Private pasningsordninger;28.18.06. Kombinationstilbud
13;Behandling af personoplysninger i forbindelse med dagtilbud til børn i førskolealder samt tilsyn med institutioner;28. Dagtilbud;28. 18. Private pasningsordninger;28.18.08. Tilskud til pasning af egne børn
13;Behandling af personoplysninger i forbindelse med dagtilbud til børn i førskolealder samt tilsyn med institutioner;28. Dagtilbud;28. 77. Betaling for dag-, fritids- og klubtilbud m.v;28.77.00. Betaling for dag-, fritids- og klubtilbud m.v i almindelighed
13;Behandling af personoplysninger i forbindelse med dagtilbud til børn i førskolealder samt tilsyn med institutioner;28. Dagtilbud;28. 77. Betaling for dag-, fritids- og klubtilbud mv.;28.77.04. Forældrebetaling for dag-, fritids- og klubtilbud mv.
13;Behandling af personoplysninger i forbindelse med dagtilbud til børn i førskolealder samt tilsyn med institutioner;28. Dagtilbud;28. 77. Betaling for dag-, fritids- og klubtilbud m.v;28.77.08. Økonomisk fripladstilskud
13;Behandling af personoplysninger i forbindelse med dagtilbud til børn i førskolealder samt tilsyn med institutioner;28. Dagtilbud;28. 77. Betaling for dag-, fritids- og klubtilbud m.v;28.77.10. Behandlingsmæssig fripladstilskud
13;Behandling af personoplysninger i forbindelse med dagtilbud til børn i førskolealder samt tilsyn med institutioner;28. Dagtilbud;28. 77. Betaling for dag-, fritids- og klubtilbud m.v;28.77.12. Socialpædagogisk fripladstilskud
14;Behandling af personoplysninger i forbindelse med skoletilbud (0.-9. klasse), samt rådgivende organer og skolebestyrelser;17. Folkeskoleundervisning;17. 00. Folkeskoleundervisning;17.00.00. Folkeskoleundervisning i almindelighed
14;Behandling af personoplysninger i forbindelse med skoletilbud (0.-9. klasse), samt rådgivende organer og skolebestyrelser;17. Folkeskoleundervisning;17. 00. Folkeskoleundervisning;17.00.01. Ordensregler for skoleelever
14;Behandling af personoplysninger i forbindelse med skoletilbud (0.-9. klasse), samt rådgivende organer og skolebestyrelser;17. Folkeskoleundervisning;17. 00. Folkeskoleundervisning;17.00.02. Erstatningskrav fra elever
14;Behandling af personoplysninger i forbindelse med skoletilbud (0.-9. klasse), samt rådgivende organer og skolebestyrelser;17. Folkeskoleundervisning;17. 00. Folkeskoleundervisning;17.00.05. Tilsyn med elever i skoletiden
14;Behandling af personoplysninger i forbindelse med skoletilbud (0.-9. klasse), samt rådgivende organer og skolebestyrelser;17. Folkeskoleundervisning;17. 00. Folkeskoleundervisning;17.00.10. Voksnes deltagelse i folkeskolens undervisning
14;Behandling af personoplysninger i forbindelse med skoletilbud (0.-9. klasse), samt rådgivende organer og skolebestyrelser;17. Folkeskoleundervisning;17. 00. Folkeskoleundervisning;17.00.20. Lærerstuderendes praktikperiode
14;Behandling af personoplysninger i forbindelse med skoletilbud (0.-9. klasse), samt rådgivende organer og skolebestyrelser;17. Folkeskoleundervisning;17. 00. Folkeskoleundervisning;17.00.26. Eleverklæringer
14;Behandling af personoplysninger i forbindelse med skoletilbud (0.-9. klasse), samt rådgivende organer og skolebestyrelser;17. Folkeskoleundervisning;17. 00. Folkeskoleundervisning;17.00.30. Statens uddannelsesstøtte
14;Behandling af personoplysninger i forbindelse med skoletilbud (0.-9. klasse), samt rådgivende organer og skolebestyrelser;17. Folkeskoleundervisning;17. 00. Folkeskoleundervisning;17.00.35. Undervisningsmiljø/elevers trivsel
14;Behandling af personoplysninger i forbindelse med skoletilbud (0.-9. klasse), samt rådgivende organer og skolebestyrelser;17. Folkeskoleundervisning;17. 01. Styrelsen af kommunens skolevæsen;17.01.01. Skolebestyrelsens opbygning
14;Behandling af personoplysninger i forbindelse med skoletilbud (0.-9. klasse), samt rådgivende organer og skolebestyrelser;17. Folkeskoleundervisning;17. 01. Styrelsen af kommunens skolevæsen;17.01.08. Rådgivende organers opbygning og virksomhed
14;Behandling af personoplysninger i forbindelse med skoletilbud (0.-9. klasse), samt rådgivende organer og skolebestyrelser;17. Folkeskoleundervisning;17. 02. Skoleårets planlægning/tilrettelæggelse;17.02.00. Skoleårets planlægning/tilrettelæggelse i almindelighed
14;Behandling af personoplysninger i forbindelse med skoletilbud (0.-9. klasse), samt rådgivende organer og skolebestyrelser;17. Folkeskoleundervisning;17. 02. Skoleårets planlægning/tilrettelæggelse;17.02.02. Læseplaner
14;Behandling af personoplysninger i forbindelse med skoletilbud (0.-9. klasse), samt rådgivende organer og skolebestyrelser;17. Folkeskoleundervisning;17. 02. Skoleårets planlægning/tilrettelæggelse;17.02.03. Ferier/fridage
14;Behandling af personoplysninger i forbindelse med skoletilbud (0.-9. klasse), samt rådgivende organer og skolebestyrelser;17. Folkeskoleundervisning;17. 02. Skoleårets planlægning/tilrettelæggelse;17.02.04. Klassedannelser/elevtal
14;Behandling af personoplysninger i forbindelse med skoletilbud (0.-9. klasse), samt rådgivende organer og skolebestyrelser;17. Folkeskoleundervisning;17. 02. Skoleårets planlægning/tilrettelæggelse;17.02.05. Undervisningstid/timetal
